GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS431536721	2016-10-19 18:37:39	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			US-ME-Saco-74-98 Smith Ln - 43.5079x-70.4354	L4941303	P	43.5079180	-70.4354070	2016-09-22	08:40:00	obsr456844	S31712223	Incidental	P20	EBIRD				3	0	G1935380	0	1	0			relatively smaller than AMCO. Also heard FICR distinctive nasal call	
URN:CornellLabOfOrnithology:EBIRD:OBS446427211	2016-12-01 01:20:30	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			HWY1A	L5117328	P	43.1600860	-70.6209455	2016-09-01	14:00:00	obsr337378	S32803328	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS431521149	2016-10-25 21:47:04	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			US-ME-Saco-74-98 Smith Ln - 43.5079x-70.4354	L4941303	P	43.5079180	-70.4354070	2016-09-22	08:40:00	obsr717342	S31711173	Incidental	P20	EBIRD				3	0	G1935380	0	1	1		Birds were adjacent to the Kentucky Fried Chicken store, 491 Main Street, Route One, in Saco. with Sue Kistenmacher and Glenn Hodgkins. --Submitted from eBird for iOS, version 1.3.0 Build 86	relatively smaller than AMCO. Also heard FICR distinctive nasal call	
URN:CornellLabOfOrnithology:EBIRD:OBS478934625	2017-03-26 16:20:58	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Hannaford Parking Lot	L5619012	P	43.5112960	-70.4345850	2017-03-26	16:20:00	obsr448195	S35449341	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS479811801	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031	US-ME_3437	30			US-Maine-Wells-49 Ocean Avenue - 43.268x-70.588	L5629236	P	43.2677515	-70.5883779	2017-03-29	11:12:00	obsr183723	S35514098	Stationary	P21	EBIRD	7			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS478873392	2017-03-26 13:56:56	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			US-ME-Saco-509 Main St - 43.5089x-70.4346	L4424068	P	43.5088590	-70.4346230	2017-03-26	13:48:00	obsr556774	S35444993	Stationary	P21	EBIRD	8			1	1		0	1	0			Easily separated from calling American Crows by distinct nasal calls.	
URN:CornellLabOfOrnithology:EBIRD:OBS477470962	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				4					United States	US	Maine	US-ME	York	US-ME-031		30			Horrigan Ct. -- Biddeford	L4380426	P	43.4980314	-70.4633582	2017-03-21	15:00:00	obsr97511	S35340040	Traveling	P22	EBIRD	53	0.402		1	1		1	1	0		parked on Horrigan Court, birded part of trail beside river and along section of train tracks between Main St. and the bridge; partly cloudy, 44˚F, S wind 6 mph	4-6; FOY	
URN:CornellLabOfOrnithology:EBIRD:OBS485607079	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				11					United States	US	Maine	US-ME	York	US-ME-031		30			US-ME-Ogunquit-Gulf of Maine - 43.2527x-70.5919	L5696792	P	43.2526900	-70.5919290	2017-04-14	16:39:00	obsr622266	S35955714	Traveling	P22	EBIRD	30	1.931		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS483910232	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Bay Haven Rd./York Sewer Dist.	L4256298	H	43.1828936	-70.6057419	2017-04-09	14:30:00	obsr179951	S35834423	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491746268	2021-05-23 15:19:01.272153	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2017-04-28	07:00:00	obsr183723	S36330696	Traveling	P22	EBIRD	213	2.575		3	1	G2368980	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492023869	2019-07-23 16:25:25	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031			USFWS_101		Rachel Carson NWR--Timber Point Trail	L1676092	H	43.4012099	-70.3969941	2017-04-29	06:50:00	obsr417338	S36397381	Traveling	P22	EBIRD	193	1.609		2	1	G2371629	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS490368136	2021-03-19 06:51:44.673936	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Ogunquit	L128641	T	43.2489891	-70.5991974	2017-04-17	09:00:00	obsr520990	S36273267	Stationary	P21	EBIRD	30			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS483280211	2017-04-08 21:22:25	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Saco McDonald's	L5669513	P	43.5103641	-70.4346880	2017-04-08	10:40:00	obsr222363	S35792354	Incidental	P20	EBIRD_ME				15	0	G2322428	0	1	0		Merrymeeting Audubon Field Trip.	Perched (vocalizing) in tree next to parking lot.	
URN:CornellLabOfOrnithology:EBIRD:OBS485692926	2021-05-23 15:19:01.272153	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2017-04-14	08:00:00	obsr417338	S35961941	Traveling	P22	EBIRD	165	5.150		1	1		0	1	0		Walked the perimeter, as well as most of the dikes between the pools.		
URN:CornellLabOfOrnithology:EBIRD:OBS487194977	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Wells Beach	L464998	H	43.2978231	-70.5681038	2017-04-18	08:00:00	obsr308108	S36066050	Traveling	P22	EBIRD	70	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491864137	2021-03-24 13:16:40.414099	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Biddeford Pool--South Point Sanctuary	L1518775	H	43.4439243	-70.3453101	2017-04-29	10:33:00	obsr351274	S36387890	Traveling	P22	EBIRD	36	0.402		2	1	G2371630	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491831219	2017-04-29 09:58:58	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Herb's Route One Kennebunk	L5761241	P	43.3789560	-70.5484040	2017-04-29	09:46:00	obsr182390	S36385623	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS481187726	2017-04-02 11:51:32	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			US-ME-Kennebunk-9 High St - 43.3845x-70.5451	L5644989	P	43.3845160	-70.5451120	2017-04-02	11:49:00	obsr103682	S35637591	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS484119016	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Saco McDonalds	L5678568	P	43.5100672	-70.4343742	2017-04-10	07:15:00	obsr417338	S35849355	Stationary	P21	EBIRD	8			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS486495362	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				4					United States	US	Maine	US-ME	York	US-ME-031		30			US-ME-Ogunquit-135 Beach St - 43.2510x-70.5931	L5707298	P	43.2510220	-70.5931060	2017-04-16	15:00:00	obsr622266	S36019467	Traveling	P22	EBIRD	101	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS482266058	2017-04-05 14:16:45	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			US-Maine-Wells-1036-1054 Post Road - 43.305x-70.585	L5657435	P	43.3051357	-70.5850064	2017-04-05	14:16:00	obsr131082	S35717133	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS489127313	2021-01-09 13:59:32.46961	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Fortunes Rocks--Beach and Ponds	L1458076	H	43.4287166	-70.3761886	2017-04-23	08:14:00	obsr448195	S36193293	Stationary	P21	EBIRD	13			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS483822241	2017-04-09 19:23:23	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Saco McDonald's	L5669513	P	43.5103641	-70.4346880	2017-04-08	10:40:00	obsr411067	S35829619	Incidental	P20	EBIRD_ME				15	0	G2322428	0	1	0			Perched (vocalizing) in tree next to parking lot.	
URN:CornellLabOfOrnithology:EBIRD:OBS484615385	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Kennebunkport, Marshal Point	L3247465	P	43.3867170	-70.4251710	2017-04-11	07:00:00	obsr179951	S35885863	Traveling	P22	EBIRD	75	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492106232	2017-04-29 18:34:01	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Hannaford Parking Lot	L5764194	P	43.3968937	-70.5281013	2017-04-28	13:30:00	obsr209304	S36403036	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS488736259	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031	US-ME_3437	30			Wells Harbor	L192297	H	43.3202360	-70.5622100	2017-04-22	12:23:00	obsr448195	S36169711	Stationary	P21	EBIRD	21			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS482191175	2021-05-23 15:19:01.272153	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2017-04-05	07:40:00	obsr183723	S35711729	Traveling	P22	EBIRD	158	4.023		1	1		1	1	0		34-39 degrees, cloudy, dark. Calm.		
URN:CornellLabOfOrnithology:EBIRD:OBS484911897	2021-03-24 13:16:40.414099	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Biddeford Pool--Great Pond	L492467	H	43.4439770	-70.3474975	2017-04-12	07:25:00	obsr417338	S35906838	Traveling	P22	EBIRD	30	0.322		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491824768	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30	USFWS_101		Rachel Carson NWR--Granite Point Rd.	L474885	H	43.4162630	-70.3878808	2017-04-29	09:27:00	obsr448195	S36385098	Stationary	P21	EBIRD	16			2	1	G2377554	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS497288815	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	York	US-ME-031		30			575 Main Street	L5278990	P	43.5138679	-70.4299378	2017-04-30	07:00:00	obsr547984	S36719368	Stationary	P21	EBIRD	480			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS483903103	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Perkins Cove, Ogunquit	L484338	H	43.2373401	-70.5906987	2017-04-09	12:24:00	obsr687218	S35833909	Traveling	P22	EBIRD	21	0.483		1	1		0	1	0		Clear, 8 mph WNW winds, 48 F, mid-tide ebbing since last high water ~1055.	Very nasal calls.	
URN:CornellLabOfOrnithology:EBIRD:OBS496839005	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	York	US-ME-031		30			575 Main Street	L5278990	P	43.5138679	-70.4299378	2017-04-24	11:00:00	obsr547984	S36693399	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS485113642	2017-04-13 11:57:36	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031	US-ME_3437	30	USFWS_101		Harbor Rd., Wells	L1437582	H	43.3206076	-70.5743180	2017-04-13	08:07:00	obsr97511	S35921397	Traveling	P22	EBIRD	17	0.402		1	0		0	1	0		quick check of park and roadside; clear, 45˚F, W wind ~7 mph		
URN:CornellLabOfOrnithology:EBIRD:OBS487297838	2018-08-05 12:08:34	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				4					United States	US	Maine	US-ME	York	US-ME-031	US-ME_3437	30	USFWS_101		Harbor Rd., Wells	L1437582	H	43.3206076	-70.5743180	2017-04-18	11:50:00	obsr97511	S36072970	Stationary	P21	EBIRD	7			1	1		1	1	0		overcast, 47˚F, E wind 6 mph	vocal birds giving nasal calls	
URN:CornellLabOfOrnithology:EBIRD:OBS497288209	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			575 Main Street	L5278990	P	43.5138679	-70.4299378	2017-04-28	09:45:00	obsr547984	S36719334	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491834346	2019-07-23 16:25:25	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031			USFWS_101		Rachel Carson NWR--Timber Point Trail	L1676092	H	43.4012099	-70.3969941	2017-04-29	06:50:00	obsr351274	S36386061	Traveling	P22	EBIRD	193	1.609		2	1	G2371629	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS481754068	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031					Wheeler Wildlife Refuge, York	L2746109	H	43.1305008	-70.6480712	2017-04-03	15:15:00	obsr609627	S35678693	Traveling	P22	EBIRD	75	0.805		1	1		0	1	0		including areas of the York River as it leads into the harbor; sunny, high 40s		
URN:CornellLabOfOrnithology:EBIRD:OBS489746998	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Wells Beach	L464998	H	43.2978231	-70.5681038	2017-04-24	12:42:00	obsr631406	S36232589	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491250149	2017-04-29 09:16:48	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Post Rd. (Rt. 1 near McDonald's) -- Wells	L5756694	P	43.3032670	-70.5856320	2017-04-28	06:17:00	obsr97511	S36327701	Incidental	P20	EBIRD				1	0		0	1	0		overcast, 50°F, trace wind	calling	
URN:CornellLabOfOrnithology:EBIRD:OBS488091715	2017-04-20 20:09:49	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Five Points Intersection -- Biddeford	L5725897	P	43.4830899	-70.4713297	2017-04-19	16:45:00	obsr97511	S36127947	Incidental	P20	EBIRD				1	0		0	1	0			vocal birds near McDonald's	
URN:CornellLabOfOrnithology:EBIRD:OBS485529821	2017-04-14 14:41:20	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Saco McDonald's	L5669513	P	43.5103641	-70.4346880	2017-04-08	10:40:00	obsr227244	S35950427	Incidental	P20	EBIRD_ME				15	0	G2322428	0	1	0		Merrymeeting Audubon Field Trip.	Perched (vocalizing) in tree next to parking lot.	
URN:CornellLabOfOrnithology:EBIRD:OBS483410555	2017-04-08 21:22:25	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Saco McDonald's	L5669513	P	43.5103641	-70.4346880	2017-04-08	10:40:00	obsr283894	S35801908	Incidental	P20	EBIRD_ME				15	0	G2322428	0	1	0			Perched (vocalizing) in tree next to parking lot.	
URN:CornellLabOfOrnithology:EBIRD:OBS492024018	2021-03-24 13:16:40.414099	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Biddeford Pool--South Point Sanctuary	L1518775	H	43.4439243	-70.3453101	2017-04-29	10:33:00	obsr417338	S36397390	Traveling	P22	EBIRD	36	0.402		2	1	G2371630	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS485850959	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Beach Plum Farm	L464995	H	43.2626437	-70.5975437	2017-04-15	10:05:00	obsr183723	S35977820	Stationary	P21	EBIRD	52			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS485203104	2021-05-23 15:19:01.272153	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2017-04-13	13:56:00	obsr183723	S35927763	Traveling	P22	EBIRD	100	1.609		1	1		0	1	0		Windy, 9-23 MPH. 51 degrees, partly cloudy. Walking around Pond #1, center front pond.		
URN:CornellLabOfOrnithology:EBIRD:OBS491737514	2021-05-23 15:19:01.272153	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2017-04-28	07:00:00	obsr308108	S36336603	Traveling	P22	EBIRD	213	2.575		3	1	G2368980	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS487007200	2017-04-17 19:07:01	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	York	US-ME-031		30			575 Main Street	L5278990	P	43.5138679	-70.4299378	2017-04-11	07:30:00	obsr547984	S36053652	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS484200073	2017-04-10 16:45:49	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Saco	L917433	P	43.5104640	-70.4352379	2017-04-04	12:30:00	obsr203027	S35855166	Incidental	P20	EBIRD				1	0		0	1	0			Wendy's	
URN:CornellLabOfOrnithology:EBIRD:OBS492862266	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30	USFWS_101		Rachel Carson NWR--Granite Point Rd.	L474885	H	43.4162630	-70.3878808	2017-04-29	09:27:00	obsr912457	S36448847	Stationary	P21	EBIRD	16			2	1	G2377554	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS496832530	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				4					United States	US	Maine	US-ME	York	US-ME-031		30			575 Main Street	L5278990	P	43.5138679	-70.4299378	2017-04-19	09:30:00	obsr547984	S36693014	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS504437342	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			US-Maine-Kennebunk-16 Grove Street - 43.386x-70.54	L5883315	P	43.3855696	-70.5395698	2017-05-25	11:09:00	obsr305241	S37135053	Stationary	P21	EBIRD	6			7	1	G2447392	0	1	0		Vermont Center for Ecostudies Bird-a-thon		
URN:CornellLabOfOrnithology:EBIRD:OBS494859939	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031	US-ME_3437	30			Laudholm Farm	L340595	H	43.3377737	-70.5497131	2017-05-05	11:32:00	obsr165516	S36562619	Traveling	P22	EBIRD	57	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS503172221	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			US-ME-Wells-1544 Post Rd - 43.3220x-70.5815	L5860681	P	43.3219760	-70.5814890	2017-05-20	06:26:00	obsr182390	S37055864	Stationary	P21	EBIRD	10			5	1	G2437667	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500085497	2021-03-19 06:51:44.673936	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Saco River Walk	L1820663	H	43.4949803	-70.4426748	2017-05-15	11:30:00	obsr557781	S36877709	Traveling	P22	EBIRD	63	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS502552146	2017-05-20 20:08:32	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			US-ME-Kennebunk-11 High St - 43.3844x-70.5451	L5864407	P	43.3844010	-70.5450690	2017-05-20	15:26:00	obsr103682	S37020779	Stationary	P21	EBIRD	120			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS504675507	2021-03-26 00:55:28.317548	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			US-Maine-Kennebunk-16 Grove Street - 43.386x-70.54	L5883315	P	43.3855696	-70.5395698	2017-05-25	11:09:00	obsr33795	S37150870	Stationary	P21	EBIRD	6			7	1	G2447392	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS493255333	2021-03-24 13:16:40.414099	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031			USFWS_101		Rachel Carson NWR--Timber Point Trail	L1676092	H	43.4012099	-70.3969941	2017-05-01	07:00:00	obsr417338	S36473631	Traveling	P22	EBIRD	80	1.931		1	1		0	1	0		Walked from the parking area to the point, around through the buildings, and back.  Overcast and damp with a temperature around 40 degrees.		
URN:CornellLabOfOrnithology:EBIRD:OBS505766423	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Burger King	L5900643	P	43.4826680	-70.4702210	2017-05-28	09:26:00	obsr208821	S37222332	Stationary	P21	EBIRD	6			15	1	G2480906	0	1	0				
